symbol,title,publisher,link,published_at,summary,polarity,subjectivity,label
MASTEK.BO,Three Top Undervalued Small Cap Picks With Insider Activity,Simply Wall St.,https://finance.yahoo.com/news/three-top-undervalued-small-cap-130158267.html,2024-08-06T13:01:58Z,"As global markets face a cooling U.S. labor market and unexpected economic data, the small-cap sector has seen notable volatility, with the Russell 2000 Index pulling back sharply. Despite these challenges, opportunities may exist within undervalued small-cap stocks showing insider activity. In times of market uncertainty, identifying stocks with strong fundamentals and insider buying can provide valuable insights into potential investment opportunities.",0.13854166666666667,0.5229166666666667,neutral
ORIENTELEC.BO,Orient Electric Ltd (BOM:541301) Q2 2025 Earnings Call Highlights: Strong Revenue Growth and ...,GuruFocus.com,https://finance.yahoo.com/news/orient-electric-ltd-bom-541301-090054834.html,2024-10-28T09:00:54Z,"Orient Electric Ltd (BOM:541301) reports a robust 16.5% revenue growth and significant margin improvements, despite facing challenges in export markets and competitive pricing pressures.",0.375,0.875,mostly truth
NEULANDLAB.BO,Neuland Laboratories Ltd (BOM:524558) Q2 2025 Earnings Call Highlights: Navigating Revenue ...,GuruFocus.com,https://finance.yahoo.com/news/neuland-laboratories-ltd-bom-524558-070444103.html,2024-11-07T07:04:44Z,"Despite a drop in revenue, Neuland Laboratories Ltd focuses on strategic expansions and partnerships to drive future growth.",0.0,0.125,neutral
TRENT.BO,"Indian retailer Trent posts two-fold rise in profit, shares hit record high",Reuters,https://sg.finance.yahoo.com/news/indian-retailer-trent-posts-two-082104662.html,2024-08-09T08:21:04Z,"Indian retailer Trent reported a two-fold jump in first-quarter profit on Friday, boosted by demand at its cheaper Zudio outlets, which cater to budget-conscious consumers.  The retailer's shares jumped 10% to a record high after the results.  The Tata Group-owned company's consolidated net profit rose to 3.93 billion rupees ($47 million) for the quarter ended June 30, from 1.74 billion rupees a year earlier.",0.19,0.49749999999999994,neutral
BPCL.NS,BPCL purchases Middle East oil to offset Russian supply shortfall,Offshore Technology,https://www.offshore-technology.com/news/bpcl-turns-to-middle-east-crude/,2024-12-31T08:50:58Z,"BPCL's three refineries, processing 35–37% Russian oil at 706,000bpd capacity faces decline in exports.",0.0,0.0,neutral
BPCL.NS,Indian Refiner Boosts Mideast Oil Imports as Russian Flows Slow,Bloomberg,https://finance.yahoo.com/news/indian-refiner-boosts-mideast-oil-055302677.html,2024-12-31T05:53:02Z,"(Bloomberg) -- Follow Bloomberg India on WhatsApp for exclusive content and analysis on what billionaires, businesses and markets are doing. Sign up here.Most Read from BloombergDetroit’s Michigan Central Is the Building Revival Story of 2024Burned Out Parents Need Better Public SpacesMigrant Crisis Pushed US Homelessness to Record High in 2024One of India’s largest refiners has been forced to seek alternative and more expensive crude cargoes from the Middle East to make up for lower supplies fr",-0.03777777777777777,0.41740740740740745,neutral
BPCL.NS,India's BPCL buys Middle East grades to replace Russian shortfall,Reuters,https://sg.finance.yahoo.com/news/indias-bpcl-buys-middle-east-054525183.html,2024-12-30T05:45:25Z,"State-run Indian refiner Bharat Petroleum Corp is buying Middle Eastern crude to make up for less supply of cheaper Russian oil, its head of finance Vetsa Ramakrishna Gupta said in a recent interview.  Indian state refiners, which typically buy Russian oil in the spot market rather than under long-term contract, are unable to procure about 8 million to 10 million barrels of crude for January loading that they have previously seen available in the market, sources said earlier this month.  India became a top buyer of Russian seaborne oil after the European Union shunned purchases and imposed sanctions on Moscow following its invasion of Ukraine in 2022.",-0.09375,0.3114583333333333,neutral
BPCL.NS,BPCL plans $11 billion refinery proj in South India,Reuters,https://sg.finance.yahoo.com/news/bpcl-plans-11-billion-refinery-180542006.html,2024-12-26T18:05:42Z,"NEW DELHI (Reuters) -India's Bharat Petroleum Corp plans to invest $11 billion in southern Andhra Pradesh state for a new refinery and petrochemical project to meet rising fuel demand in the world's fastest-growing major economy, its chairman said.  India wants to emerge as a major refining hub supplying fuel to the global markets as Western companies are cutting crude processing capacities in favour of energy transition.  India aspires to be a developed nation by 2047 with its GDP rising to $30 trillion from the current $3.8 trillion.",-0.05018939393939394,0.3840909090909091,neutral
BPCL.NS,"BPCL to set up new greenfield refinery project in Andhra Pradesh, India",Offshore Technology,https://www.offshore-technology.com/news/bpcl-greenfield-refinery-project/,2024-12-26T11:39:34Z,"The refinery is estimated to have at least a nine million tonnes (180,000 barrels per day) capacity.",-0.3,0.4,mostly fake
BPCL.NS,"India's BPCL buys first Argentinian crude oil cargo for Feb delivery, sources say",Reuters,https://sg.finance.yahoo.com/news/indias-bpcl-buys-first-argentinian-102417091.html,2024-12-20T10:24:17Z,"India's Bharat Petroleum Corp Ltd has bought its first  crude oil cargo from Argentina, two trade sources said on Friday, part of the company's effort to diversify the grades processed at its refineries.  The light-sweet grade is of a similar quality to U.S. West Texas Intermediate crude, they added.  BPCL bought the cargo for trial processing at its refineries, one of the sources said.",-0.2875,0.6833333333333333,mostly fake
BPCL.NS,India's BPCL plans to expand refining capacity by 2028,Reuters,https://sg.finance.yahoo.com/news/indias-bpcl-plans-expand-refining-121219600.html,2024-12-17T12:12:19Z,"As part of the plan, BPCL - the country's second-biggest fuel retailer - will increase the capacity of its 15.5 million tpy Kochi refinery, situated in the southern state of Kerala, to 18 million tpy.  It will also boost the capacity of its 12 million tpy Mumbai refinery to 16 million tpy, Khanna said.",0.0,0.0,neutral
BPCL.NS,Bharat Petroleum Corp Ltd (BOM:500547) Q2 2025 Earnings Call Highlights: Strong Operational ...,GuruFocus.com,https://finance.yahoo.com/news/bharat-petroleum-corp-ltd-bom-070112970.html,2024-10-29T07:01:12Z,"Despite achieving high throughput and market share growth, Bharat Petroleum Corp Ltd (BOM:500547) faces profitability pressures due to LPG and marketing losses.",0.0175,0.45749999999999996,neutral
BPCL.NS,India's BPCL says Russia oil intake share falls to 34% in September quarter,Reuters,https://sg.finance.yahoo.com/news/indias-bpcl-says-russia-oil-095120205.html,2024-10-28T09:51:20Z,"Indian refiner Bharat Petroleum Corp's use of Russian oil fell to 34% of the total intake for crude processing in the July-September quarter due to a maintenance shutdown of units at its Bina and Kochi refineries, its finance head said on Monday.  The state-run company, which can process about 706,000 barrels per day (bpd) at its three refineries in India, met about 40% of its oil needs with Russian supplies in the June quarter, Vetsa Ramakrishna Gupta told an analysts' call.  BPCL mainly processes Russian oil at its 156,000-bpd Bina refinery in central India and the 310,000-bpd Kochi refinery in southern Kerala state.",-0.07314814814814814,0.30092592592592593,neutral
BPCL.NS,Bharat Petroleum And Two Other Indian Dividend Stocks To Consider,Simply Wall St.,https://finance.yahoo.com/news/bharat-petroleum-two-other-indian-010726734.html,2024-10-18T01:07:26Z,"In the last week, the Indian market has stayed flat, but over the past 12 months, it has risen by an impressive 40%, with earnings forecast to grow by 17% annually. In such a promising environment, dividend stocks like Bharat Petroleum and others can offer investors a combination of income and potential growth, making them worth considering for those looking to capitalize on India's robust market trajectory.",0.153125,0.4427083333333333,neutral
HDFCLIFE.NS,"India's HDFC Life launches probe after customer data shared with ""mala fide"" intent",Reuters,https://sg.finance.yahoo.com/news/indias-hdfc-life-launches-probe-110120355.html,2024-11-25T11:01:20Z,"""We continue to investigate this further to assess potential impact,"" HDFC Life said in its statement.  In October, India's insurance regulator directed insurers to carry out audits of their IT systems following concerns over customer data leaks at two firms.  While the regulator did not name the firms, local media reports said that the action followed breaches at Star Health and Allied Insurance and TATA AIG General Insurance.",0.025000000000000005,0.3666666666666667,neutral
HDFCLIFE.NS,HDFC Life Insurance Co Ltd (NSE:HDFCLIFE) Q2 2025 Earnings Call Highlights: Strong Growth ...,GuruFocus.com,https://finance.yahoo.com/news/hdfc-life-insurance-co-ltd-070054788.html,2024-10-16T07:00:54Z,"HDFC Life Insurance Co Ltd (NSE:HDFCLIFE) reports robust growth in individual APE and market share, while navigating margin pressures and competitive pricing.",0.0,0.4,neutral
HDFCLIFE.NS,"Indian insurer HDFC Life's profit rises, but shrinking margins slam shares",Reuters,https://sg.finance.yahoo.com/news/indian-insurer-hdfc-lifes-profit-103249685.html,2024-10-15T10:32:49Z,"India's HDFC Life Insurance reported a near 15% rise in second-quarter profit on Tuesday, but a key margin declined, triggering the worst fall in its shares in nearly a month.  Demand for market- or unit-linked insurance plans (ULIPs) has been strong in recent quarters, driven by India's strong equity market.  However, a rise in sales of ULIPs, which have a lower profit margin, leads to the contraction of value of new business margins for insurers.",0.025378787878787862,0.6214015151515151,neutral
HDFCLIFE.NS,India's HDFC Life Q1 profit rises 15% on higher demand for market-linked policies,Reuters,https://sg.finance.yahoo.com/news/indias-hdfc-life-q1-profit-105433724.html,2024-07-15T10:54:33Z,"India's HDFC Life Insurance posted a 15% rise in first-quarter profit on healthy premium growth on Monday, helped by strong demand for its market-linked products in a booming stock market.  HDFC Life, the first Indian life insurer to report June-quarter results, said profit rose 15% to 4.78 billion rupees, while net premium income grew nearly 9%.  India's equity market has hit multiple record highs in recent months on strong economic growth outlook and foreign fund inflows, and analysts say market-linked insurance plans (ULIPs) will drive premium growth in a largely under-penetrated market.",0.21716269841269842,0.38779761904761906,mostly truth
HDFCLIFE.NS,Upstox enters Indian insurance space with HDFC Life as first partner,Life Insurance International,https://www.lifeinsuranceinternational.com/news/upstox-enters-insurance-space/,2024-05-20T14:37:27Z,"The company now offers term life insurance options and will introduce health, motor and travel insurance products shortly.",0.05,0.15,neutral
HDFCLIFE.NS,India's HDFC Life Insurance reports weaker new business margin for FY 2024,Reuters,https://sg.finance.yahoo.com/news/indias-hdfc-life-insurance-reports-095910584.html,2024-04-18T09:59:10Z,"India's HDFC Life Insurance Company reported a decline in new business margin for the last financial year on Thursday, pressured by rising customer preference for low-margin products over high-value policies.  The value for new business (VNB), the expected profit from new policies, fell 4.7% to 35.01 billion rupees ($419.3 million) for the year ended March 31, dragging VNB margin to 26.3% from 27.6% a year earlier.  The continued decline in high-value policies due to the government's move to tax total returns and a rising share of low-margin unit-linked insurance plans (ULIPs) will lead to compressed VNB margins for life insurers, analysts said.",0.020454545454545454,0.38392255892255894,neutral
HDFCLIFE.NS,India Tech Valuations Put to the Test as Global Headwinds Put Pressure on Earnings,Bloomberg,https://finance.yahoo.com/news/india-tech-valuations-put-test-013000221.html,2024-01-08T06:29:05Z,"(Bloomberg) -- Sign up for the India Edition newsletter by Menaka Doshi – an insider's guide to the emerging economic powerhouse, and the billionaires and businesses behind its rise, delivered weekly.Most Read from BloombergSEC Authorizes Bitcoin-Spot ETFs in Crypto’s BreakthroughAmazon’s Twitch to Cut 500 Employees, About 35% of StaffSEC Says FBI Is Investigating Compromise of Agency’s X AccountBoeing CEO Fights Back Tears and Admits ‘Our Mistake’ in 737 AddressIndia’s IT services giants may st",-0.06666666666666667,0.3,neutral
HINDWAREAP.BO,November 2024's Leading Growth Companies With Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/november-2024s-leading-growth-companies-140642183.html,2024-11-07T14:06:42Z,"As global markets navigate a busy earnings season and mixed economic signals, investors are closely watching how growth stocks perform amid cautious corporate forecasts and macroeconomic uncertainties. With major indices experiencing volatility, particularly in the technology sector, insider ownership can be a key indicator of confidence in a company's potential for long-term growth.",0.0587962962962963,0.39814814814814814,neutral
HINDWAREAP.BO,Indian Exchange Growth Companies With Strong Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/indian-exchange-growth-companies-strong-010335126.html,2024-10-09T01:03:35Z,"Over the last 7 days, the Indian market has dropped 4.7%, yet it remains up by an impressive 39% over the past year, with earnings expected to grow by 17% annually in the coming years. In this context of fluctuating short-term performance and promising long-term prospects, growth companies with high insider ownership can offer potential stability and alignment of interests between management and shareholders.",0.1442857142857143,0.5366666666666667,neutral
HINDWAREAP.BO,### 3 Indian Growth Stocks Insiders Are Betting On,Simply Wall St.,https://finance.yahoo.com/news/3-indian-growth-stocks-insiders-010538333.html,2024-09-10T01:05:38Z,"Over the last 7 days, the Indian market has dropped 1.0%, but it has shown a robust 39% rise over the past year, with earnings forecasted to grow by 17% annually. In this context, growth companies with high insider ownership can be particularly appealing as they often signal strong confidence from those who know the business best.",0.30722222222222223,0.39833333333333326,mostly truth
HINDWAREAP.BO,Greenlam Industries And 2 Insider Picks For High Growth On The Indian Exchange,Simply Wall St.,https://finance.yahoo.com/news/greenlam-industries-2-insider-picks-010330090.html,2024-08-12T01:03:30Z,"Over the last 7 days, the Indian market has dropped 1.7%, driven by a pullback of 2.3% in the Financials sector. However, over the longer term, it has risen by 43% in the last year with earnings forecast to grow by 17% annually. In this context, identifying growth companies with high insider ownership can be crucial as it often signals confidence from those who know the business best and can offer strong potential for investors seeking long-term gains.",0.2276190476190476,0.5295238095238095,mostly truth
HINDWAREAP.BO,Indian Exchange Growth Companies With High Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/indian-exchange-growth-companies-high-010358422.html,2024-07-12T01:03:58Z,"The Indian stock market has remained stable over the past week, but it has shown impressive growth with a 45% increase over the past year and earnings expected to grow by 16% annually. In this buoyant environment, stocks with high insider ownership can be particularly appealing as they often indicate confidence from those who know the company best.",0.2942857142857143,0.4628571428571428,mostly truth
HINDWAREAP.BO,Indian Exchange Growth Companies With High Insider Ownership And Up To 70% Earnings Growth,Simply Wall St.,https://finance.yahoo.com/news/indian-exchange-growth-companies-high-093411451.html,2024-06-13T09:34:11Z,"The Indian market has shown robust performance, climbing by 5.1% over the past week and achieving a remarkable 44% growth over the last 12 months, with earnings expected to grow by 16% per annum. In this thriving environment, stocks with high insider ownership and significant earnings growth are particularly compelling, as they often signal strong confidence from those who know the company best.",0.2964814814814815,0.5016666666666666,mostly truth
HINDWAREAP.BO,3 High Insider Ownership Growth Companies On Indian Exchange With Earnings Rising Up To 57%,Simply Wall St.,https://finance.yahoo.com/news/3-high-insider-ownership-growth-093403884.html,2024-05-15T09:34:03Z,"Despite a flat performance over the last week, the Indian market has shown robust growth, rising 41% over the past year with earnings expected to grow by 17% annually. In this vibrant environment, companies with high insider ownership can be particularly compelling as they often signal strong confidence from those who know the business best.",0.18722222222222223,0.372037037037037,neutral
PEL.BO,Piramal Enterprises Ltd (BOM:500302) Q2 2025 Earnings Call Highlights: Strong Retail AUM Growth ...,GuruFocus.com,https://finance.yahoo.com/news/piramal-enterprises-ltd-bom-500302-070354995.html,2024-10-24T07:03:54Z,Piramal Enterprises Ltd (BOM:500302) reports robust retail lending growth and strategic measures to reduce legacy AUM amidst rising credit costs.,0.0,0.0,neutral
PEL.BO,India's Piramal Enterprises posts Q4 profit on reversal of AIF provisions,Reuters,https://sg.finance.yahoo.com/news/indias-piramal-enterprises-posts-q4-125910808.html,2024-05-08T12:59:10Z,"India's Piramal Enterprises posted a profit for the fourth quarter on Wednesday as it reversed some funds set aside for its investments in Alternative Investment Funds (AIF).  The non-banking financial company reported a consolidated profit of 1.37 billion rupees ($16.41 million) for the quarter ended March 31, aided by a one-time gain of 15.17 billion rupees due to the reversal of AIF provisions.  The company had posted a loss of 23.78 billion rupees in the December quarter when it had set aside 35.40 billion rupees for such provisions.",-0.03125,0.21875,neutral
IEX.NS,Indian Energy Exchange Ltd (NSE:IEX) Q2 2025 Earnings Call Highlights: Strong Trading Volume ...,GuruFocus.com,https://finance.yahoo.com/news/indian-energy-exchange-ltd-nse-070329094.html,2024-10-26T07:03:29Z,"Indian Energy Exchange Ltd (NSE:IEX) reports robust growth in trading volumes and revenue, while navigating market share challenges and regulatory uncertainties.",0.0,0.0,neutral
GHCL.NS,Discover August 2024's Top Undervalued Small Caps With Insider Action,Simply Wall St.,https://finance.yahoo.com/news/discover-august-2024s-top-undervalued-130453601.html,2024-08-08T13:04:53Z,"As global markets react to a cooling U.S. labor market and mixed economic data, small-cap stocks have faced significant volatility, with the Russell 2000 Index pulling back sharply. Despite this, opportunities remain for discerning investors who can identify undervalued small-cap companies showing signs of insider action. In today's market conditions, a good stock often combines strong fundamentals with strategic insider buying, indicating confidence from those closest to the company.",0.18703703703703703,0.38981481481481484,neutral
GHCL.NS,3 Top Undervalued Small Caps With Insider Buying,Simply Wall St.,https://finance.yahoo.com/news/3-top-undervalued-small-caps-130503688.html,2024-08-07T13:05:03Z,"Global markets have faced significant volatility recently, with key indices like the Russell 2000 experiencing sharp pullbacks amid mixed economic data and investor sentiment. The cooling U.S. labor market and unexpected manufacturing contraction have particularly impacted small-cap stocks, creating potential opportunities for discerning investors. In this environment, identifying undervalued small caps with insider buying can be a strategic move. Such stocks often present attractive entry...",0.09047619047619047,0.5398809523809524,neutral
GHCL.NS,Top 3 Undervalued Small Caps With Insider Action In August 2024,Simply Wall St.,https://finance.yahoo.com/news/top-3-undervalued-small-caps-130603401.html,2024-08-05T13:06:03Z,"As global markets faced significant volatility in August 2024, the rotation toward value stocks and small-caps saw a notable pullback, reflecting broader economic concerns. Despite these challenges, discerning investors continue to seek opportunities within the small-cap sector, particularly those with insider action that may signal potential undervaluation. In this environment, identifying good stocks often involves looking for companies with strong fundamentals and insider buying activity,...",0.275,0.4824074074074074,mostly truth
GHCL.NS,Exploring GHCL And Two More Leading Dividend Stocks In India,Simply Wall St.,https://finance.yahoo.com/news/exploring-ghcl-two-more-leading-010421331.html,2024-05-15T01:04:21Z,"In the past year, India's market has shown robust growth with a 39% increase, despite a recent 1.5% drop over the last 7 days. In this context of promising earnings growth forecasted at 17% annually, dividend stocks like GHCL can be particularly appealing for investors seeking steady income combined with potential capital appreciation in a dynamic market environment.",0.07708333333333334,0.4041666666666666,neutral
MAHSCOOTER.NS,Undiscovered Gems in India to Watch This September 2024,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-india-watch-september-101138326.html,2024-09-25T10:11:38Z,"The Indian market has climbed 1.3% in the last 7 days, led by the Financials sector with a gain of 2.1%, while the Information Technology sector is down 3.1%. With the market up 45% over the last 12 months and earnings forecast to grow by 17% annually, identifying undiscovered gems can offer significant opportunities for investors looking to capitalize on strong sectors and emerging trends.",0.13055555555555554,0.4061111111111111,neutral
MAHSCOOTER.NS,Uncovering Undiscovered Gems in India for September 2024,Simply Wall St.,https://finance.yahoo.com/news/uncovering-undiscovered-gems-india-september-101246912.html,2024-09-24T10:12:46Z,"In the last week, the Indian market has stayed flat, yet it is up 44% over the past year with earnings expected to grow by 17% per annum in the next few years. In this dynamic environment, identifying stocks with strong growth potential and solid fundamentals can be particularly rewarding.",0.03257575757575758,0.35833333333333334,neutral
MAHSCOOTER.NS,Discovering Jai And 2 Hidden Indian Small Caps with Strong Financials,Simply Wall St.,https://finance.yahoo.com/news/discovering-jai-2-hidden-indian-010828573.html,2024-09-24T01:08:28Z,"Over the last 7 days, the Indian market has remained flat, with notable gains of 3.5% in the Utilities sector. Despite this short-term stability, the market is up an impressive 44% over the past year and earnings are forecast to grow by 17% annually. In such a dynamic environment, identifying stocks with strong financials and growth potential can be particularly rewarding. This article explores Jai and two other hidden Indian small caps that stand out for their robust financial health and...",0.11547619047619047,0.46071428571428574,neutral
MAHSCOOTER.NS,Hidden Gems in India's Stock Market for September 2024,Simply Wall St.,https://finance.yahoo.com/news/hidden-gems-indias-stock-market-100908678.html,2024-09-23T10:09:08Z,"In the last week, the Indian market has stayed flat, but it is up 44% over the past year with earnings forecast to grow by 17% annually. In this thriving environment, identifying stocks with strong growth potential and solid fundamentals can be especially rewarding.",0.16547619047619047,0.46785714285714286,neutral
MAHSCOOTER.NS,Discovering India's Hidden Stock Gems In September 2024,Simply Wall St.,https://finance.yahoo.com/news/discovering-indias-hidden-stock-gems-010846554.html,2024-09-23T01:08:46Z,"Over the last 7 days, the Indian market has remained flat, with notable gains of 3.5% in the Utilities sector. Despite this short-term stagnation, the market has seen an impressive 44% rise over the past 12 months and earnings are forecast to grow by 17% annually. In such a dynamic environment, identifying stocks with strong growth potential can offer significant opportunities for investors looking to capitalize on India's economic momentum.",0.20303030303030303,0.49242424242424243,mostly truth
MAHSCOOTER.NS,Undiscovered Gems In India 3 Small Cap Stocks With Strong Potential,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-india-3-small-101105553.html,2024-09-20T10:11:05Z,"The Indian market has been flat in the last week but is up 42% over the past year, with earnings forecast to grow by 17% annually. In this dynamic environment, identifying small-cap stocks with strong potential can uncover hidden opportunities for growth.",-0.0011904761904761982,0.3821428571428572,neutral
MAHSCOOTER.NS,Undiscovered Gems In India Featuring 3 Promising Small Caps With Strong Fundamentals,Simply Wall St.,https://finance.yahoo.com/news/undiscovered-gems-india-featuring-3-011113423.html,2024-09-19T01:11:13Z,"The Indian market has climbed 1.1% over the last week and is up 41% over the past 12 months, with earnings expected to grow by 17% per annum in the coming years. In this thriving environment, identifying small-cap stocks with strong fundamentals can provide promising opportunities for investors seeking growth potential.",0.04722222222222222,0.4916666666666667,neutral
MANYAVAR.NS,Vedant Fashions And 2 Other Top Growth Stocks With High Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/vedant-fashions-2-other-top-130337805.html,2024-07-30T13:03:37Z,"In a market environment characterized by mixed returns and sector rotations, identifying growth companies with high insider ownership can offer unique investment opportunities. Insider ownership often signifies confidence in the company's future prospects, making it an essential factor to consider amid current economic uncertainties.",0.10500000000000001,0.40214285714285714,neutral
HAL.NS,15 Biggest Defense Companies in Asia,Insider Monkey,https://finance.yahoo.com/news/15-biggest-defense-companies-asia-031222697.html,2024-04-08T03:12:22Z,"In this article, we will discuss the 15 biggest defense companies in Asia. This article will focus on a detailed overview of the global defense spending patterns and the biggest players in the defense industry. If you want to skip our analysis, you can proceed to the section highlighting the 5 Biggest Defense Companies in […]",0.2,0.375,neutral
HAL.NS,Top 16 Aircraft Manufacturers In The World,Insider Monkey,https://finance.yahoo.com/news/top-16-aircraft-manufacturers-world-143842662.html,2024-02-16T14:38:42Z,"In this piece, we will take a look at the top 16 aircraft manufacturers in the world. If you want to skip our introduction to the global aircraft industry and the latest trends, then you can take a look at the Top 5 Aircraft Manufacturers In The World. The aircraft industry, just like consumer technology, […]",0.375,0.475,mostly truth
HAL.NS,"India's HAL posts higher quarterly profit on aircraft demand, inventory gain",Reuters,https://sg.finance.yahoo.com/news/indias-hal-posts-higher-quarterly-094059383.html,2024-02-12T09:40:59Z,"India's Hindustan Aeronautics Ltd (HAL) reported a 9% rise in third-quarter profit on Monday, helped by aircraft demand from the defence sector and an inventory-related gain.  Consolidated net profit came in at 12.61 billion rupees ($151.92 million) for the three months ended Dec. 31, the state-owned aerospace and defence company said in a filing.  Capital goods and manufacturing companies have benefited from the Indian government's push for higher capital expenditure in its last full budget announced in February 2023, before the next general elections this year.",0.10833333333333334,0.26944444444444443,neutral
SOLARA.NS,Insiders Back These 3 Leading Growth Companies,Simply Wall St.,https://finance.yahoo.com/news/insiders-back-3-leading-growth-030256954.html,2024-11-01T03:02:56Z,"As global markets navigate the challenges posed by rising U.S. Treasury yields and tepid economic growth, investors are increasingly looking for opportunities in growth stocks, which have shown resilience amid broader market fluctuations. In this environment, companies with high insider ownership can be particularly appealing as they often signal strong confidence from those closest to the business's operations and future prospects.",0.21555555555555553,0.3497222222222222,mostly truth
SOLARA.NS,Solara Active Pharma Sciences Ltd (BOM:541540) Q2 2025 Earnings Call Highlights: Record Gross ...,GuruFocus.com,https://finance.yahoo.com/news/solara-active-pharma-sciences-ltd-071037934.html,2024-10-22T07:10:37Z,Solara Active Pharma Sciences Ltd (BOM:541540) reports significant financial growth and strategic advancements despite ongoing challenges.,0.08055555555555556,0.4916666666666667,neutral
SOLARA.NS,Top Indian Growth Stocks With High Insider Ownership For October 2024,Simply Wall St.,https://finance.yahoo.com/news/top-indian-growth-stocks-high-010649573.html,2024-10-03T01:06:49Z,"Over the past week, the Indian market has remained flat, yet it has experienced a remarkable 45% rise over the last year with earnings projected to grow by 17% annually. In this context, identifying growth stocks with high insider ownership can be particularly appealing as they often indicate strong confidence from those closest to the business in its future potential.",0.2368333333333333,0.499,mostly truth
SOLARA.NS,DLF And 2 High Growth Stocks With Significant Insider Ownership On The Indian Exchange,Simply Wall St.,https://finance.yahoo.com/news/dlf-2-high-growth-stocks-010515988.html,2024-09-04T01:05:15Z,"The Indian market has been flat over the last week but has risen 44% in the past 12 months, with earnings expected to grow by 17% per annum over the next few years. In this robust environment, stocks with high insider ownership and strong growth potential, such as DLF and two others discussed here, can be particularly appealing to investors.",0.04712121212121212,0.3831818181818182,neutral
SOLARA.NS,3 Growth Companies On The Indian Exchange With Insider Ownership Up To 25%,Simply Wall St.,https://finance.yahoo.com/news/3-growth-companies-indian-exchange-093341640.html,2024-08-06T09:33:41Z,"Over the last 7 days, the Indian market has dropped 4.0%, driven by declines in every sector. In contrast to this recent dip, the market is up 40% over the past year and earnings are forecast to grow by 17% annually. In such a fluctuating environment, growth companies with high insider ownership can be particularly appealing as they often indicate strong confidence from those closest to the business.",0.12047619047619047,0.4057142857142857,neutral
SOLARA.NS,Unveiling AU Small Finance Bank And Two More Indian Growth Stocks With High Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/unveiling-au-small-finance-bank-010638727.html,2024-07-24T01:06:38Z,"Over the past year, India's market has shown remarkable growth, surging by 44%, despite a recent 1.5% dip over the last seven days. In this context of promising earnings growth forecasted at 16% annually, stocks like AU Small Finance Bank that combine high insider ownership with substantial growth prospects stand out as particularly compelling.",0.11374999999999999,0.41958333333333336,neutral
SOLARA.NS,Examining Three Indian Exchange Growth Companies With Significant Insider Ownership,Simply Wall St.,https://finance.yahoo.com/news/examining-three-indian-exchange-growth-010618239.html,2024-06-25T01:06:18Z,"In the past year, the Indian market has seen a robust increase of 46%, though it has remained flat over the last seven days. With earnings expected to grow by 16% per annum, companies with high insider ownership can be particularly appealing as they often indicate a strong commitment from those who know the business best.",0.21479166666666666,0.36437499999999995,mostly truth
SOLARA.NS,Top Indian Growth Companies With High Insider Ownership In May 2024,Simply Wall St.,https://finance.yahoo.com/news/top-indian-growth-companies-high-010349905.html,2024-05-27T01:03:49Z,"The Indian market has shown robust growth, with a 1.7% increase in the past week and an impressive 45% rise over the last year, alongside forecasts predicting annual earnings growth of 16%. In such a thriving environment, stocks with high insider ownership can be particularly appealing as they often signal strong confidence from those who know the company best.",0.3554166666666667,0.48624999999999996,mostly truth
5PAISA.BO,5paisa Capital Ltd (NSE:5PAISA) Q2 2025 Earnings Call Highlights: Record Profit Margins and ...,GuruFocus.com,https://finance.yahoo.com/news/5paisa-capital-ltd-nse-5paisa-070023093.html,2024-10-19T07:00:23Z,"5paisa Capital Ltd (NSE:5PAISA) achieves lifetime highest profit margins and significant customer base expansion, while navigating regulatory changes and market competition.",-0.21250000000000002,0.9375,mostly fake
BIOCON.BO,Biocon Ltd (BOM:532523) (H1 2025) Earnings Call Highlights: Navigating Growth Amidst Challenges,GuruFocus.com,https://finance.yahoo.com/news/biocon-ltd-bom-532523-h1-070934513.html,2024-10-31T07:09:34Z,"Biocon Ltd (BOM:532523) reports steady biosimilars growth and strategic debt refinancing, despite generics headwinds and net loss.",0.08333333333333333,0.25,neutral
BIOCON.BO,Biocon and Tabuk partner to launch GLP-1 products in Middle East,Pharmaceutical Technology,https://www.pharmaceutical-technology.com/news/biocon-tabuk-glp-1-middle-east/,2024-09-27T08:32:26Z,The companies will deliver products for diabetes and weight control in specific nations across the Middle East.,0.0,0.0625,neutral
BIOCON.BO,Biocon Biologics signs agreement with Janssen to market Bmab 1200,Pharmaceutical Technology,https://www.pharmaceutical-technology.com/news/biocon-agreement-janssen-bmab-1200/,2024-08-29T10:33:07Z,"Biocon plans to commercialise Bmab 1200 in Europe, UK, Canada and Japan contingent on receipt of approvals.",-0.1,0.6,neutral
